User_ID,UTC_Time,Account,Operation,Coin,Change,Remark
149547063,7/6/2021 1:28,Spot,POS savings interest,ADA,0.00944998,
149547063,7/6/2021 1:46,Spot,Super BNB Mining,KLAY,0.0009665,
149547063,7/6/2021 2:19,Spot,Savings Interest,BNB,0.00000197,
149547063,7/6/2021 2:44,Spot,Savings Interest,BTC,2.90E-07,
149547063,7/6/2021 8:20,Spot,ETH 2.0 Staking Rewards,BETH,1.00E-08,
149547063,7/7/2021 1:17,Spot,POS savings interest,ADA,0.0128052,
149547063,7/7/2021 1:27,Spot,POS savings interest,ADA,0.00944998,
149547063,7/7/2021 2:00,Spot,Super BNB Mining,KLAY,0.00096909,
149547063,7/7/2021 2:20,Spot,Savings Interest,BNB,0.00000197,
149547063,7/7/2021 2:44,Spot,Savings Interest,BTC,2.90E-07,
149547063,7/7/2021 8:31,Spot,ETH 2.0 Staking Rewards,BETH,1.00E-08,
149547063,7/8/2021 1:16,Spot,POS savings interest,ADA,0.0128052,
149547063,7/8/2021 1:25,Spot,POS savings interest,ADA,0.00944998,
149547063,7/8/2021 1:50,Spot,Super BNB Mining,KLAY,0.00096965,
149547063,7/8/2021 2:20,Spot,Savings Interest,BNB,0.00000197,
149547063,7/8/2021 2:43,Spot,Savings Interest,BTC,2.90E-07,
149547063,7/8/2021 8:17,Spot,ETH 2.0 Staking Rewards,BETH,1.00E-08,
149547063,7/9/2021 1:15,Spot,POS savings interest,ADA,0.0128052,
149547063,7/9/2021 1:25,Spot,POS savings interest,ADA,0.00944998,
149547063,7/9/2021 2:03,Spot,Super BNB Mining,KLAY,0.00097184,
149547063,7/9/2021 3:59,Spot,Savings Interest,BNB,0.00000197,
149547063,7/9/2021 4:19,Spot,Savings Interest,BTC,2.90E-07,
149547063,7/9/2021 8:08,Spot,ETH 2.0 Staking Rewards,BETH,1.00E-08,
149547063,7/10/2021 1:13,Spot,POS savings interest,ADA,0.0128052,
149547063,7/10/2021 1:22,Spot,POS savings interest,ADA,0.00944998,
149547063,7/10/2021 4:20,Spot,Savings Interest,BNB,0.00000197,
149547063,7/10/2021 4:39,Spot,Savings Interest,BTC,2.90E-07,
149547063,7/10/2021 8:18,Spot,ETH 2.0 Staking Rewards,BETH,1.00E-08,
149547063,7/11/2021 1:10,Spot,POS savings interest,ADA,0.0128052,
149547063,7/11/2021 1:19,Spot,POS savings interest,ADA,0.00944998,
149547063,7/11/2021 1:40,Spot,Savings Interest,BNB,0.00000197,
149547063,7/11/2021 2:00,Spot,Savings Interest,BTC,2.90E-07,
149547063,7/11/2021 8:35,Spot,ETH 2.0 Staking Rewards,BETH,1.00E-08,
149547063,7/12/2021 1:08,Spot,POS savings interest,ADA,0.0128052,
149547063,7/12/2021 1:18,Spot,POS savings interest,ADA,0.00944998,
149547063,7/12/2021 2:00,Spot,Savings Interest,BNB,0.00000197,
149547063,7/12/2021 2:19,Spot,Savings Interest,BTC,2.90E-07,
149547063,7/12/2021 8:30,Spot,ETH 2.0 Staking Rewards,BETH,1.00E-08,
149547063,7/13/2021 0:43,Spot,POS savings redemption,ADA,60,
149547063,7/13/2021 1:15,Spot,POS savings interest,ADA,0.00944998,
149547063,7/13/2021 3:59,Spot,Savings Interest,BNB,0.00000197,
149547063,7/13/2021 4:22,Spot,Savings Interest,BTC,2.90E-07,
149547063,7/13/2021 8:34,Spot,ETH 2.0 Staking Rewards,BETH,1.00E-08,
149547063,7/14/2021 0:55,Spot,POS savings interest,ADA,0.00944998,
149547063,7/14/2021 1:39,Spot,Savings Interest,BNB,0.00000197,
149547063,7/14/2021 2:00,Spot,Savings Interest,BTC,2.90E-07,
149547063,7/14/2021 8:13,Spot,ETH 2.0 Staking Rewards,BETH,1.00E-08,
149547063,7/15/2021 0:52,Spot,POS savings interest,ADA,0.00944998,
149547063,7/15/2021 1:40,Spot,Savings Interest,BNB,0.00000197,
149547063,7/15/2021 1:59,Spot,Savings Interest,BTC,2.90E-07,
149547063,7/15/2021 8:19,Spot,ETH 2.0 Staking Rewards,BETH,1.00E-08,
149547063,7/16/2021 0:48,Spot,POS savings interest,ADA,0.00944998,
149547063,7/16/2021 1:39,Spot,Savings Interest,BNB,0.00000102,
149547063,7/16/2021 1:57,Spot,Savings Interest,BTC,1.80E-07,
149547063,7/16/2021 8:35,Spot,ETH 2.0 Staking Rewards,BETH,1.00E-08,
149547063,7/17/2021 0:45,Spot,POS savings redemption,ADA,44.2788117,
149547063,7/17/2021 1:38,Spot,Savings Interest,BNB,0.00000102,
149547063,7/17/2021 1:57,Spot,Savings Interest,BTC,1.80E-07,
149547063,7/17/2021 8:39,Spot,ETH 2.0 Staking Rewards,BETH,1.00E-08,
149547063,7/18/2021 1:38,Spot,Savings Interest,BNB,0.00000102,
149547063,7/18/2021 1:59,Spot,Savings Interest,BTC,1.80E-07,
149547063,7/18/2021 8:32,Spot,ETH 2.0 Staking Rewards,BETH,1.00E-08,
149547063,7/19/2021 1:39,Spot,Savings Interest,BNB,0.00000102,
149547063,7/19/2021 1:58,Spot,Savings Interest,BTC,1.80E-07,
149547063,7/19/2021 8:26,Spot,ETH 2.0 Staking Rewards,BETH,1.00E-08,
149547063,7/20/2021 2:05,Spot,Savings Interest,BNB,0.00000102,
149547063,7/20/2021 2:09,Spot,Savings Interest,BTC,1.80E-07,
149547063,7/20/2021 8:20,Spot,ETH 2.0 Staking Rewards,BETH,1.00E-08,
149547063,7/21/2021 3:12,Spot,Savings Interest,BNB,0.00000102,
149547063,7/21/2021 3:16,Spot,Savings Interest,BTC,1.80E-07,
149547063,7/21/2021 8:25,Spot,ETH 2.0 Staking Rewards,BETH,1.00E-08,
149547063,7/22/2021 1:36,Spot,Savings Interest,BNB,0.00000102,
149547063,7/22/2021 1:41,Spot,Savings Interest,BTC,1.80E-07,
149547063,7/22/2021 9:15,Spot,ETH 2.0 Staking Rewards,BETH,1.00E-08,
149547063,7/23/2021 2:00,Spot,Savings Interest,BNB,0.00000102,
149547063,7/23/2021 2:03,Spot,Savings Interest,BTC,1.80E-07,
149547063,7/23/2021 10:58,Spot,ETH 2.0 Staking Rewards,BETH,1.00E-08,
149547063,7/24/2021 1:52,Spot,Savings Interest,BNB,0.00000102,
149547063,7/24/2021 1:55,Spot,Savings Interest,BTC,1.80E-07,
149547063,7/24/2021 9:15,Spot,ETH 2.0 Staking Rewards,BETH,1.00E-08,
149547063,7/25/2021 2:35,Spot,Savings Interest,BNB,0.00000102,
149547063,7/25/2021 2:41,Spot,Savings Interest,BTC,1.80E-07,
149547063,7/25/2021 8:52,Spot,ETH 2.0 Staking Rewards,BETH,1.00E-08,
149547063,7/26/2021 1:33,Spot,Savings Interest,BNB,0.00000102,
149547063,7/26/2021 1:38,Spot,Savings Interest,BTC,1.80E-07,
149547063,7/26/2021 12:23,Spot,ETH 2.0 Staking Rewards,BETH,1.00E-08,
149547063,7/27/2021 1:31,Spot,Savings Interest,BNB,0.00000102,
149547063,7/27/2021 1:38,Spot,Savings Interest,BTC,1.80E-07,
149547063,7/27/2021 8:37,Spot,ETH 2.0 Staking Rewards,BETH,1.00E-08,
149547063,7/28/2021 1:53,Spot,Savings Interest,BNB,0.00000102,
149547063,7/28/2021 1:59,Spot,Savings Interest,BTC,1.80E-07,
149547063,7/28/2021 8:35,Spot,ETH 2.0 Staking Rewards,BETH,1.00E-08,
149547063,7/29/2021 1:53,Spot,Savings Interest,BNB,0.00000102,
149547063,7/29/2021 1:58,Spot,Savings Interest,BTC,1.80E-07,
149547063,7/29/2021 8:40,Spot,ETH 2.0 Staking Rewards,BETH,1.00E-08,
149547063,7/30/2021 1:54,Spot,Savings Interest,BNB,0.00000102,
149547063,7/30/2021 1:59,Spot,Savings Interest,BTC,1.80E-07,
149547063,7/30/2021 9:00,Spot,ETH 2.0 Staking Rewards,BETH,1.00E-08,
149547063,7/31/2021 1:52,Spot,Savings Interest,BNB,0.00000102,
149547063,7/31/2021 1:57,Spot,Savings Interest,BTC,1.80E-07,
149547063,7/31/2021 8:53,Spot,ETH 2.0 Staking Rewards,BETH,1.00E-08,
149547063,8/1/2021 1:53,Spot,Savings Interest,BNB,0.00000102,
149547063,8/1/2021 1:57,Spot,Savings Interest,BTC,1.80E-07,
149547063,8/1/2021 8:44,Spot,ETH 2.0 Staking Rewards,BETH,1.00E-08,
149547063,8/2/2021 1:52,Spot,Savings Interest,BNB,0.00000102,
149547063,8/2/2021 1:57,Spot,Savings Interest,BTC,1.80E-07,
149547063,8/2/2021 8:48,Spot,ETH 2.0 Staking Rewards,BETH,1.00E-08,
149547063,8/3/2021 4:52,Spot,Savings Interest,BNB,0.00000102,
149547063,8/3/2021 4:56,Spot,Savings Interest,BTC,1.80E-07,
149547063,8/3/2021 8:56,Spot,ETH 2.0 Staking Rewards,BETH,1.00E-08,
149547063,8/4/2021 1:51,Spot,Savings Interest,BNB,0.00000102,
149547063,8/4/2021 1:55,Spot,Savings Interest,BTC,1.80E-07,
149547063,8/4/2021 8:33,Spot,ETH 2.0 Staking Rewards,BETH,1.00E-08,
149547063,8/5/2021 1:52,Spot,Savings Interest,BNB,0.00000102,
149547063,8/5/2021 1:56,Spot,Savings Interest,BTC,1.80E-07,
149547063,8/5/2021 8:44,Spot,ETH 2.0 Staking Rewards,BETH,1.00E-08,
149547063,8/5/2021 19:29,Spot,Savings purchase,ADA,-105.5757069,
149547063,8/6/2021 1:52,Spot,Savings Interest,BNB,0.00000102,
149547063,8/6/2021 1:56,Spot,Savings Interest,BTC,1.80E-07,
149547063,8/6/2021 9:22,Spot,ETH 2.0 Staking Rewards,BETH,1.00E-08,
149547063,8/7/2021 1:09,Spot,Savings Interest,ADA,0.00139465,
149547063,8/7/2021 1:13,Spot,Savings Interest,BNB,0.00000102,
149547063,8/7/2021 1:18,Spot,Savings Interest,BTC,1.80E-07,
149547063,8/7/2021 8:45,Spot,ETH 2.0 Staking Rewards,BETH,1.00E-08,
149547063,8/8/2021 1:49,Spot,Savings Interest,ADA,0.00139465,
149547063,8/8/2021 1:52,Spot,Savings Interest,BNB,0.00000102,
149547063,8/8/2021 1:56,Spot,Savings Interest,BTC,1.80E-07,
149547063,8/8/2021 8:53,Spot,ETH 2.0 Staking Rewards,BETH,1.00E-08,
149547063,8/9/2021 1:49,Spot,Savings Interest,ADA,0.00139465,
149547063,8/9/2021 1:52,Spot,Savings Interest,BNB,0.00000102,
149547063,8/9/2021 1:57,Spot,Savings Interest,BTC,1.80E-07,
149547063,8/9/2021 8:51,Spot,ETH 2.0 Staking Rewards,BETH,1.00E-08,
149547063,8/10/2021 1:49,Spot,Savings Interest,ADA,0.00139465,
149547063,8/10/2021 1:52,Spot,Savings Interest,BNB,0.00000102,
149547063,8/10/2021 1:56,Spot,Savings Interest,BTC,1.80E-07,
149547063,8/10/2021 9:25,Spot,ETH 2.0 Staking Rewards,BETH,1.00E-08,
149547063,8/11/2021 1:49,Spot,Savings Interest,ADA,0.00139465,
149547063,8/11/2021 1:52,Spot,Savings Interest,BNB,0.00000102,
149547063,8/11/2021 1:56,Spot,Savings Interest,BTC,1.80E-07,
149547063,8/11/2021 8:39,Spot,ETH 2.0 Staking Rewards,BETH,1.00E-08,
149547063,8/12/2021 1:49,Spot,Savings Interest,ADA,0.00139465,
149547063,8/12/2021 1:52,Spot,Savings Interest,BNB,0.00000102,
149547063,8/12/2021 1:57,Spot,Savings Interest,BTC,1.80E-07,
149547063,8/12/2021 8:52,Spot,ETH 2.0 Staking Rewards,BETH,1.00E-08,
149547063,8/13/2021 6:48,Spot,Savings Interest,ADA,0.00139465,
149547063,8/13/2021 6:51,Spot,Savings Interest,BNB,0.00000102,
149547063,8/13/2021 6:56,Spot,Savings Interest,BTC,1.80E-07,
149547063,8/13/2021 9:01,Spot,ETH 2.0 Staking Rewards,BETH,1.00E-08,
149547063,8/14/2021 1:07,Spot,Savings Interest,ADA,0.00139465,
149547063,8/14/2021 1:09,Spot,Savings Interest,BNB,0.00000102,
149547063,8/14/2021 1:11,Spot,Savings Interest,BTC,1.80E-07,
149547063,8/14/2021 8:51,Spot,ETH 2.0 Staking Rewards,BETH,1.00E-08,
149547063,8/15/2021 1:47,Spot,Savings Interest,ADA,0.00139465,
149547063,8/15/2021 1:49,Spot,Savings Interest,BNB,0.00000102,
149547063,8/15/2021 1:52,Spot,Savings Interest,BTC,1.80E-07,
149547063,8/15/2021 8:34,Spot,ETH 2.0 Staking Rewards,BETH,1.00E-08,
149547063,8/16/2021 1:07,Spot,Savings Interest,ADA,0.00139465,
149547063,8/16/2021 1:09,Spot,Savings Interest,BNB,0.00000102,
149547063,8/16/2021 1:11,Spot,Savings Interest,BTC,1.80E-07,
149547063,8/16/2021 8:47,Spot,ETH 2.0 Staking Rewards,BETH,1.00E-08,
149547063,8/17/2021 1:47,Spot,Savings Interest,ADA,0.00139465,
149547063,8/17/2021 1:49,Spot,Savings Interest,BNB,0.00000102,
149547063,8/17/2021 1:52,Spot,Savings Interest,BTC,1.80E-07,
149547063,8/17/2021 9:08,Spot,ETH 2.0 Staking Rewards,BETH,1.00E-08,
149547063,8/18/2021 1:47,Spot,Savings Interest,ADA,0.00139465,
149547063,8/18/2021 1:49,Spot,Savings Interest,BNB,0.00000102,
149547063,8/18/2021 1:51,Spot,Savings Interest,BTC,1.80E-07,
149547063,8/18/2021 8:31,Spot,ETH 2.0 Staking Rewards,BETH,1.00E-08,
149547063,8/19/2021 1:47,Spot,Savings Interest,ADA,0.00139465,
149547063,8/19/2021 1:49,Spot,Savings Interest,BNB,0.00000102,
149547063,8/19/2021 1:51,Spot,Savings Interest,BTC,1.80E-07,
149547063,8/19/2021 16:56,Spot,ETH 2.0 Staking Rewards,BETH,1.00E-08,
149547063,8/20/2021 1:47,Spot,Savings Interest,ADA,0.00139465,
149547063,8/20/2021 1:49,Spot,Savings Interest,BNB,0.00000102,
149547063,8/20/2021 1:51,Spot,Savings Interest,BTC,1.80E-07,
149547063,8/20/2021 9:09,Spot,ETH 2.0 Staking Rewards,BETH,1.00E-08,
149547063,8/21/2021 1:47,Spot,Savings Interest,ADA,0.00139465,
149547063,8/21/2021 1:49,Spot,Savings Interest,BNB,0.00000102,
149547063,8/21/2021 1:52,Spot,Savings Interest,BTC,1.80E-07,
149547063,8/21/2021 2:54,Spot,Super BNB Mining,MBOX,0.00114824,
149547063,8/21/2021 13:50,Spot,ETH 2.0 Staking Rewards,BETH,1.00E-08,
149547063,8/22/2021 1:47,Spot,Savings Interest,ADA,0.00139465,
149547063,8/22/2021 1:49,Spot,Savings Interest,BNB,0.00000102,
149547063,8/22/2021 1:52,Spot,Savings Interest,BTC,1.80E-07,
149547063,8/22/2021 2:54,Spot,Super BNB Mining,MBOX,0.00111656,
149547063,8/22/2021 8:33,Spot,ETH 2.0 Staking Rewards,BETH,1.00E-08,
149547063,8/23/2021 2:07,Spot,Savings Interest,ADA,0.00139465,
149547063,8/23/2021 2:09,Spot,Savings Interest,BNB,0.00000102,
149547063,8/23/2021 2:12,Spot,Savings Interest,BTC,1.80E-07,
149547063,8/23/2021 3:20,Spot,Super BNB Mining,MBOX,0.00108703,
149547063,8/23/2021 9:20,Spot,ETH 2.0 Staking Rewards,BETH,1.00E-08,
149547063,8/24/2021 2:48,Spot,Savings Interest,ADA,0.00139465,
149547063,8/24/2021 2:51,Spot,Savings Interest,BNB,0.00000102,
149547063,8/24/2021 2:54,Spot,Savings Interest,BTC,1.80E-07,
149547063,8/24/2021 3:56,Spot,Super BNB Mining,MBOX,0.00108024,
149547063,8/24/2021 10:14,Spot,ETH 2.0 Staking Rewards,BETH,1.00E-08,
149547063,8/25/2021 2:33,Spot,Savings Interest,ADA,0.00139465,
149547063,8/25/2021 2:36,Spot,Savings Interest,BNB,0.00000102,
149547063,8/25/2021 2:39,Spot,Savings Interest,BTC,1.80E-07,
149547063,8/25/2021 4:04,Spot,Super BNB Mining,MBOX,0.00106839,
149547063,8/25/2021 9:08,Spot,ETH 2.0 Staking Rewards,BETH,1.00E-08,
149547063,8/26/2021 2:02,Spot,Savings Interest,ADA,0.00139465,
149547063,8/26/2021 2:04,Spot,Savings Interest,BNB,0.00000102,
149547063,8/26/2021 2:07,Spot,Savings Interest,BTC,1.80E-07,
149547063,8/26/2021 3:08,Spot,Super BNB Mining,MBOX,0.00106301,
149547063,8/26/2021 8:35,Spot,ETH 2.0 Staking Rewards,BETH,1.00E-08,
149547063,8/27/2021 1:32,Spot,Savings Interest,ADA,0.00139465,
149547063,8/27/2021 1:34,Spot,Savings Interest,BNB,0.00000102,
149547063,8/27/2021 1:37,Spot,Savings Interest,BTC,1.80E-07,
149547063,8/27/2021 3:04,Spot,Super BNB Mining,MBOX,0.00105441,
149547063,8/27/2021 9:02,Spot,ETH 2.0 Staking Rewards,BETH,1.00E-08,
149547063,8/28/2021 1:33,Spot,Savings Interest,ADA,0.00139465,
149547063,8/28/2021 1:35,Spot,Savings Interest,BNB,0.00000102,
149547063,8/28/2021 1:38,Spot,Savings Interest,BTC,1.80E-07,
149547063,8/28/2021 2:57,Spot,Super BNB Mining,MBOX,0.0010454,
149547063,8/28/2021 9:00,Spot,ETH 2.0 Staking Rewards,BETH,1.00E-08,
149547063,8/29/2021 1:33,Spot,Savings Interest,ADA,0.00139465,
149547063,8/29/2021 1:35,Spot,Savings Interest,BNB,0.00000102,
149547063,8/29/2021 1:39,Spot,Savings Interest,BTC,1.80E-07,
149547063,8/29/2021 2:58,Spot,Super BNB Mining,MBOX,0.00103916,
149547063,8/29/2021 8:37,Spot,ETH 2.0 Staking Rewards,BETH,1.00E-08,
149547063,8/30/2021 2:03,Spot,Savings Interest,ADA,0.00139465,
149547063,8/30/2021 2:05,Spot,Savings Interest,BNB,0.00000102,
149547063,8/30/2021 2:09,Spot,Savings Interest,BTC,1.80E-07,
149547063,8/30/2021 3:24,Spot,Super BNB Mining,MBOX,0.00103183,
149547063,8/30/2021 8:48,Spot,ETH 2.0 Staking Rewards,BETH,1.00E-08,
149547063,8/31/2021 2:03,Spot,Savings Interest,ADA,0.00139465,
149547063,8/31/2021 2:05,Spot,Savings Interest,BNB,0.00000102,
149547063,8/31/2021 2:09,Spot,Savings Interest,BTC,1.80E-07,
149547063,8/31/2021 3:09,Spot,Super BNB Mining,MBOX,0.00102404,
149547063,8/31/2021 9:06,Spot,ETH 2.0 Staking Rewards,BETH,1.00E-08,
149547063,9/1/2021 2:03,Spot,Savings Interest,ADA,0.00139465,
149547063,9/1/2021 2:06,Spot,Savings Interest,BNB,0.00000102,
149547063,9/1/2021 2:09,Spot,Savings Interest,BTC,1.80E-07,
149547063,9/1/2021 3:21,Spot,Super BNB Mining,MBOX,0.0010149,
149547063,9/1/2021 8:37,Spot,ETH 2.0 Staking Rewards,BETH,1.00E-08,
149547063,9/2/2021 2:04,Spot,Super BNB Mining,MBOX,0.00101203,
149547063,9/2/2021 7:00,Spot,Savings Interest,ADA,0.00139465,
149547063,9/2/2021 7:19,Spot,Savings Interest,BNB,0.00000102,
149547063,9/2/2021 7:32,Spot,Savings Interest,BTC,1.80E-07,
149547063,9/2/2021 8:45,Spot,ETH 2.0 Staking Rewards,BETH,1.00E-08,
149547063,9/3/2021 2:06,Spot,Super BNB Mining,MBOX,0.00100936,
149547063,9/3/2021 2:44,Spot,Savings Interest,ADA,0.00139465,
149547063,9/3/2021 3:16,Spot,Savings Interest,BNB,0.00000102,
149547063,9/3/2021 3:35,Spot,Savings Interest,BTC,1.80E-07,
149547063,9/3/2021 14:00,Spot,ETH 2.0 Staking Rewards,BETH,1.00E-08,
149547063,9/4/2021 2:02,Spot,Savings Interest,ADA,0.00139465,
149547063,9/4/2021 2:09,Spot,Super BNB Mining,MBOX,0.00100181,
149547063,9/4/2021 2:22,Spot,Savings Interest,BNB,0.00000102,
149547063,9/4/2021 2:40,Spot,Savings Interest,BTC,1.80E-07,
149547063,9/4/2021 9:06,Spot,ETH 2.0 Staking Rewards,BETH,1.00E-08,
149547063,9/5/2021 2:02,Spot,Savings Interest,ADA,0.00139465,
149547063,9/5/2021 2:23,Spot,Savings Interest,BNB,0.00000102,
149547063,9/5/2021 2:23,Spot,Super BNB Mining,MBOX,0.0009977,
149547063,9/5/2021 2:40,Spot,Savings Interest,BTC,1.80E-07,
149547063,9/5/2021 8:59,Spot,ETH 2.0 Staking Rewards,BETH,1.00E-08,
149547063,9/6/2021 2:02,Spot,Savings Interest,ADA,0.00139465,
149547063,9/6/2021 2:09,Spot,Super BNB Mining,MBOX,0.00099484,
149547063,9/6/2021 2:22,Spot,Savings Interest,BNB,0.00000102,
149547063,9/6/2021 2:40,Spot,Savings Interest,BTC,1.80E-07,
149547063,9/6/2021 8:38,Spot,ETH 2.0 Staking Rewards,BETH,1.00E-08,
149547063,9/7/2021 2:02,Spot,Savings Interest,ADA,0.00139465,
149547063,9/7/2021 2:25,Spot,Savings Interest,BNB,0.00000102,
149547063,9/7/2021 2:39,Spot,Super BNB Mining,MBOX,0.00099318,
149547063,9/7/2021 2:44,Spot,Savings Interest,BTC,1.80E-07,
149547063,9/7/2021 8:45,Spot,ETH 2.0 Staking Rewards,BETH,1.00E-08,
149547063,9/8/2021 2:15,Spot,Super BNB Mining,MBOX,0.00098609,
149547063,9/8/2021 2:21,Spot,Savings Interest,ADA,0.00139465,
149547063,9/8/2021 2:24,Spot,Savings Interest,BNB,0.00000102,
149547063,9/8/2021 2:24,Spot,Savings Interest,BTC,1.80E-07,
149547063,9/8/2021 8:50,Spot,ETH 2.0 Staking Rewards,BETH,1.00E-08,
149547063,9/9/2021 2:03,Spot,Savings Interest,ADA,0.00139465,
149547063,9/9/2021 2:06,Spot,Savings Interest,BNB,0.00000102,
149547063,9/9/2021 2:10,Spot,Savings Interest,BTC,1.80E-07,
149547063,9/9/2021 3:10,Spot,Super BNB Mining,MBOX,0.00098211,
149547063,9/9/2021 9:05,Spot,ETH 2.0 Staking Rewards,BETH,1.00E-08,
149547063,9/10/2021 2:04,Spot,Savings Interest,ADA,0.00139465,
149547063,9/10/2021 2:07,Spot,Savings Interest,BNB,0.00000102,
149547063,9/10/2021 2:11,Spot,Savings Interest,BTC,1.80E-07,
149547063,9/10/2021 3:36,Spot,Super BNB Mining,MBOX,0.00097888,
149547063,9/10/2021 9:10,Spot,ETH 2.0 Staking Rewards,BETH,1.00E-08,
149547063,9/11/2021 2:03,Spot,Savings Interest,ADA,0.00139465,
149547063,9/11/2021 2:06,Spot,Savings Interest,BNB,0.00000102,
149547063,9/11/2021 2:10,Spot,Savings Interest,BTC,1.80E-07,
149547063,9/11/2021 3:09,Spot,Super BNB Mining,MBOX,0.00097383,
149547063,9/11/2021 8:48,Spot,ETH 2.0 Staking Rewards,BETH,1.00E-08,
149547063,9/12/2021 2:01,Spot,Savings Interest,ADA,0.00139465,
149547063,9/12/2021 2:07,Spot,Savings Interest,BNB,0.00000102,
149547063,9/12/2021 2:10,Spot,Savings Interest,BTC,1.80E-07,
149547063,9/12/2021 2:30,Spot,Super BNB Mining,MBOX,0.00097477,
149547063,9/12/2021 8:39,Spot,ETH 2.0 Staking Rewards,BETH,1.00E-08,
149547063,9/13/2021 3:04,Spot,Savings Interest,ADA,0.00139465,
149547063,9/13/2021 3:08,Spot,Savings Interest,BNB,0.00000102,
149547063,9/13/2021 3:13,Spot,Savings Interest,BTC,1.80E-07,
149547063,9/13/2021 3:43,Spot,Super BNB Mining,MBOX,0.00097864,
149547063,9/13/2021 8:37,Spot,ETH 2.0 Staking Rewards,BETH,1.00E-08,
149547063,9/14/2021 2:03,Spot,Savings Interest,ADA,0.00139465,
149547063,9/14/2021 2:07,Spot,Savings Interest,BNB,0.00000102,
149547063,9/14/2021 2:10,Spot,Savings Interest,BTC,1.80E-07,
149547063,9/14/2021 3:23,Spot,Super BNB Mining,MBOX,0.00098799,
149547063,9/14/2021 8:53,Spot,ETH 2.0 Staking Rewards,BETH,1.00E-08,
149547063,9/15/2021 2:02,Spot,Savings Interest,ADA,0.00139465,
149547063,9/15/2021 2:07,Spot,Savings Interest,BNB,0.00000102,
149547063,9/15/2021 2:10,Spot,Savings Interest,BTC,1.80E-07,
149547063,9/15/2021 3:24,Spot,Super BNB Mining,MBOX,0.00098982,
149547063,9/15/2021 8:39,Spot,ETH 2.0 Staking Rewards,BETH,1.00E-08,
149547063,9/16/2021 2:03,Spot,Savings Interest,ADA,0.00139465,
149547063,9/16/2021 2:07,Spot,Savings Interest,BNB,0.00000102,
149547063,9/16/2021 2:10,Spot,Savings Interest,BTC,1.80E-07,
149547063,9/16/2021 3:35,Spot,Super BNB Mining,MBOX,0.00098186,
149547063,9/16/2021 8:42,Spot,ETH 2.0 Staking Rewards,BETH,1.00E-08,
149547063,9/17/2021 3:00,Spot,Savings Interest,ADA,0.00139465,
149547063,9/17/2021 3:09,Spot,Savings Interest,BNB,0.00000102,
149547063,9/17/2021 3:18,Spot,Savings Interest,BTC,1.80E-07,
149547063,9/17/2021 3:53,Spot,Super BNB Mining,MBOX,0.00098015,
149547063,9/17/2021 8:39,Spot,ETH 2.0 Staking Rewards,BETH,1.00E-08,
149547063,9/18/2021 3:03,Spot,Savings Interest,ADA,0.00139465,
149547063,9/18/2021 3:09,Spot,Savings Interest,BNB,0.00000102,
149547063,9/18/2021 3:12,Spot,Savings Interest,BTC,1.80E-07,
149547063,9/18/2021 3:51,Spot,Super BNB Mining,MBOX,0.00097425,
149547063,9/18/2021 9:03,Spot,ETH 2.0 Staking Rewards,BETH,1.00E-08,
149547063,9/19/2021 2:03,Spot,Savings Interest,ADA,0.00139465,
149547063,9/19/2021 2:07,Spot,Savings Interest,BNB,0.00000102,
149547063,9/19/2021 2:10,Spot,Savings Interest,BTC,1.80E-07,
149547063,9/19/2021 3:20,Spot,Super BNB Mining,MBOX,0.0009743,
149547063,9/19/2021 8:50,Spot,ETH 2.0 Staking Rewards,BETH,1.00E-08,
149547063,9/20/2021 2:01,Spot,Savings Interest,ADA,0.00139465,
149547063,9/20/2021 2:08,Spot,Savings Interest,BTC,1.80E-07,
149547063,9/20/2021 2:09,Spot,Savings Interest,BNB,0.00000102,
149547063,9/20/2021 9:02,Spot,ETH 2.0 Staking Rewards,BETH,1.00E-08,
149547063,9/21/2021 2:03,Spot,Savings Interest,ADA,0.00139465,
149547063,9/21/2021 2:07,Spot,Savings Interest,BNB,0.00000102,
149547063,9/21/2021 2:10,Spot,Savings Interest,BTC,1.80E-07,
149547063,9/21/2021 9:00,Spot,ETH 2.0 Staking Rewards,BETH,1.00E-08,
149547063,9/22/2021 2:03,Spot,Savings Interest,ADA,0.00139465,
149547063,9/22/2021 2:06,Spot,Savings Interest,BNB,0.00000102,
149547063,9/22/2021 2:10,Spot,Savings Interest,BTC,1.80E-07,
149547063,9/22/2021 9:05,Spot,ETH 2.0 Staking Rewards,BETH,1.00E-08,
149547063,9/23/2021 2:02,Spot,Savings Interest,ADA,0.00139465,
149547063,9/23/2021 2:06,Spot,Savings Interest,BNB,0.00000102,
149547063,9/23/2021 2:07,Spot,Savings Interest,BTC,1.80E-07,
149547063,9/23/2021 8:38,Spot,ETH 2.0 Staking Rewards,BETH,1.00E-08,
149547063,9/24/2021 2:02,Spot,Savings Interest,ADA,0.00139465,
149547063,9/24/2021 2:07,Spot,Savings Interest,BNB,0.00000102,
149547063,9/24/2021 2:11,Spot,Savings Interest,BTC,1.80E-07,
149547063,9/24/2021 9:09,Spot,ETH 2.0 Staking Rewards,BETH,1.00E-08,
149547063,9/25/2021 2:04,Spot,Savings Interest,ADA,0.00139465,
149547063,9/25/2021 2:07,Spot,Savings Interest,BNB,0.00000102,
149547063,9/25/2021 2:11,Spot,Savings Interest,BTC,1.80E-07,
149547063,9/25/2021 8:54,Spot,ETH 2.0 Staking Rewards,BETH,1.00E-08,
